seed,rate,pattern,sample_index,base_norm,gap_norm,difference_norm,sum_norm,cosine,relative_difference,gap_base_norm_ratio,centered_base_norm,centered_gap_norm,centered_cosine
66,0.1,AV,672,12.761805210929687,7.525093424264177,10.200231205071054,18.301275636805396,0.6010697011345615,0.5027989437170852,0.5896574426492113,5.506395386096832,3.0906109915258275,0.5684626586631766
66,0.1,AV,682,13.891073201682566,8.053143238806426,10.453634640998347,20.158164207858654,0.6638991664443534,0.476373110397803,0.5797351379467919,7.212226149092155,4.197941176022757,0.7198519541658377
66,0.1,TV,41,4.776347116279908,3.00568772123831,4.926278182807168,6.279098993581354,0.26397756921151816,0.6330321420635294,0.629285863875679,7.43764362459095,2.7238029349227375,0.3421578576587045
66,0.1,TV,52,4.960073087556794,2.8414708058225586,4.810165457508165,6.497297208831488,0.3383941883085268,0.6165658391783491,0.5728687371464106,5.713108100583361,2.7051546611386335,0.4430576258450582
66,0.1,TV,74,7.606870779908876,4.251932918103338,8.238716320116964,9.165718007946943,0.12470618776984567,0.6947341848232084,0.5589595302885206,7.699611619963752,2.3420441787238895,0.2946798825950295
66,0.1,TV,84,7.162150046231787,4.426106105835348,7.730940638711662,9.055726029999937,0.17538189960291833,0.667135808637834,0.6179856715182964,7.697690616124756,2.355482841643088,0.3457911171835611
66,0.1,TV,85,9.100756286007314,4.251883035107642,7.792206613949586,11.877965513024357,0.5192327902383813,0.5835705156528507,0.46720106565704217,3.7017693798129825,1.774374067983285,-0.12970177188001974
66,0.1,TV,99,8.8219885650414,4.42376415703421,7.872626730304805,11.52458639096666,0.45378157889529924,0.5943510267396238,0.5014475052216812,2.4504754043931407,1.141901468640742,0.5224265434324614
66,0.1,TV,109,10.228744870916186,4.576913018522421,8.837812331697064,13.154610675216949,0.5069671798888946,0.5969212849367123,0.44745597590728337,3.3652811764169983,1.781557157667841,0.5728861725365301
66,0.1,TV,113,8.840543991908888,4.705361377062331,7.381101405561742,12.08762299064903,0.5506879680328863,0.5448953912279043,0.5322479455301403,2.977740167399919,1.478045217367978,-0.08555017793007565
66,0.1,TV,115,8.920954965860636,4.266927976326525,8.582034950045362,11.042141994755498,0.31707266666589023,0.6507515260536626,0.47830394757685896,3.587683222017275,2.2642048204917224,0.5410739422295628
