dataset,seed,rate,mode,section,modality,metric,value
mosi,66,0.3,fixed0.8,current_observed_write_fit,audio,err_after,0.04429690787765836
mosi,66,0.3,fixed0.8,current_observed_write_fit,text,err_after,0.15746315252011348
mosi,66,0.3,fixed0.8,current_observed_write_fit,visual,err_after,0.07742335430526992
mosi,66,0.3,fixed0.8,retention,audio,err_decay,0.0800960106330808
mosi,66,0.3,fixed0.8,retention,text,err_decay,0.1908115417517435
mosi,66,0.3,fixed0.8,retention,visual,err_decay,0.11309870956843165
mosi,66,0.3,fixed0.8,task,,accuracy,0.7896341463414634
mosi,66,0.3,fixed0.8,task,,correlation,0.6621540956682179
mosi,66,0.3,fixed0.8,task,,macro_f1,0.7830833373268798
mosi,66,0.3,fixed0.8,task,,mae,0.9407435655593872
mosi,66,0.3,fixed0.8,task,,predicted_sign_count,2.0
mosi,66,0.3,fixed0.8,task,,prediction_std,1.139906644821167
mosi,66,0.3,fixed0.8,task,,weighted_f1,0.788944587497823
mosi,66,0.5,reference,current_observed_write_fit,audio,err_after,0.0006462101912421208
mosi,66,0.5,reference,current_observed_write_fit,text,err_after,0.0017915493850615162
mosi,66,0.5,reference,current_observed_write_fit,visual,err_after,0.0010456407935877602
mosi,66,0.5,reference,retention,audio,err_decay,0.08908144576945065
mosi,66,0.5,reference,retention,text,err_decay,0.06918183143557917
mosi,66,0.5,reference,retention,visual,err_decay,0.12307235037509298
mosi,66,0.5,reference,task,,accuracy,0.7545731707317073
mosi,66,0.5,reference,task,,correlation,0.6138799344611963
mosi,66,0.5,reference,task,,macro_f1,0.7465096352547841
mosi,66,0.5,reference,task,,mae,1.0009188652038574
mosi,66,0.5,reference,task,,predicted_sign_count,2.0
mosi,66,0.5,reference,task,,prediction_std,1.0738989114761353
mosi,66,0.5,reference,task,,weighted_f1,0.7535393841321018
mosi,66,0.5,fixed0.95,current_observed_write_fit,audio,err_after,0.014177079620355292
mosi,66,0.5,fixed0.95,current_observed_write_fit,text,err_after,0.04280117214645014
mosi,66,0.5,fixed0.95,current_observed_write_fit,visual,err_after,0.022511106711851123
mosi,66,0.5,fixed0.95,retention,audio,err_decay,0.09212178937130283
mosi,66,0.5,fixed0.95,retention,text,err_decay,0.10056933841420984
mosi,66,0.5,fixed0.95,retention,visual,err_decay,0.12984037137483145
mosi,66,0.5,fixed0.95,task,,accuracy,0.7545731707317073
mosi,66,0.5,fixed0.95,task,,correlation,0.6144468783131283
mosi,66,0.5,fixed0.95,task,,macro_f1,0.7462221421277107
mosi,66,0.5,fixed0.95,task,,mae,1.0004781484603882
mosi,66,0.5,fixed0.95,task,,predicted_sign_count,2.0
mosi,66,0.5,fixed0.95,task,,prediction_std,1.0737581253051758
mosi,66,0.5,fixed0.95,task,,weighted_f1,0.753380166645422
mosi,66,0.5,fixed0.9,current_observed_write_fit,audio,err_after,0.027591985906149967
mosi,66,0.5,fixed0.9,current_observed_write_fit,text,err_after,0.08248272425104773
mosi,66,0.5,fixed0.9,current_observed_write_fit,visual,err_after,0.04347715242463164
mosi,66,0.5,fixed0.9,retention,audio,err_decay,0.09725996650183182
mosi,66,0.5,fixed0.9,retention,text,err_decay,0.1348541867626248
mosi,66,0.5,fixed0.9,retention,visual,err_decay,0.13973895851907944
mosi,66,0.5,fixed0.9,task,,accuracy,0.7545731707317073
mosi,66,0.5,fixed0.9,task,,correlation,0.6149771311689789
mosi,66,0.5,fixed0.9,task,,macro_f1,0.7459291066767703
mosi,66,0.5,fixed0.9,task,,mae,1.0000840425491333
mosi,66,0.5,fixed0.9,task,,predicted_sign_count,2.0
mosi,66,0.5,fixed0.9,task,,prediction_std,1.073626160621643
mosi,66,0.5,fixed0.9,task,,weighted_f1,0.7532158383594445
mosi,66,0.5,fixed0.8,current_observed_write_fit,audio,err_after,0.05471246700209519
mosi,66,0.5,fixed0.8,current_observed_write_fit,text,err_after,0.15882922870240393
mosi,66,0.5,fixed0.8,current_observed_write_fit,visual,err_after,0.08438928161499401
mosi,66,0.5,fixed0.8,retention,audio,err_decay,0.1112955482902887
mosi,66,0.5,fixed0.8,retention,text,err_decay,0.2040804814995539
mosi,66,0.5,fixed0.8,retention,visual,err_decay,0.16320436573989366
mosi,66,0.5,fixed0.8,task,,accuracy,0.7530487804878049
mosi,66,0.5,fixed0.8,task,,correlation,0.6158631538312409
mosi,66,0.5,fixed0.8,task,,macro_f1,0.7447912163914585
mosi,66,0.5,fixed0.8,task,,mae,0.9993606209754944
mosi,66,0.5,fixed0.8,task,,predicted_sign_count,2.0
mosi,66,0.5,fixed0.8,task,,prediction_std,1.0734564065933228
mosi,66,0.5,fixed0.8,task,,weighted_f1,0.7519291107798257
mosi,66,0.7,reference,current_observed_write_fit,audio,err_after,0.0006562165961738171
mosi,66,0.7,reference,current_observed_write_fit,text,err_after,0.0016508941636294893
mosi,66,0.7,reference,current_observed_write_fit,visual,err_after,0.0010678385484480851
mosi,66,0.7,reference,retention,audio,err_decay,0.10852385090936736
mosi,66,0.7,reference,retention,text,err_decay,0.09621892920610835
mosi,66,0.7,reference,retention,visual,err_decay,0.16219972434494898
mosi,66,0.7,reference,task,,accuracy,0.7484756097560976
mosi,66,0.7,reference,task,,correlation,0.5822093773907959
mosi,66,0.7,reference,task,,macro_f1,0.7407841136871447
mosi,66,0.7,reference,task,,mae,1.0383776426315308
mosi,66,0.7,reference,task,,predicted_sign_count,2.0
mosi,66,0.7,reference,task,,prediction_std,0.9979808926582336
mosi,66,0.7,reference,task,,weighted_f1,0.7477268800502702
mosi,66,0.7,fixed0.95,current_observed_write_fit,audio,err_after,0.015902239763347908
mosi,66,0.7,fixed0.95,current_observed_write_fit,text,err_after,0.04084764083860424
mosi,66,0.7,fixed0.95,current_observed_write_fit,visual,err_after,0.02461598374751663
mosi,66,0.7,fixed0.95,retention,audio,err_decay,0.1120576320109292
mosi,66,0.7,fixed0.95,retention,text,err_decay,0.12159186613174813
mosi,66,0.7,fixed0.95,retention,visual,err_decay,0.1662655495110812
mosi,66,0.7,fixed0.95,task,,accuracy,0.7469512195121951
mosi,66,0.7,fixed0.95,task,,correlation,0.5821743983296519
mosi,66,0.7,fixed0.95,task,,macro_f1,0.7390712608424785
mosi,66,0.7,fixed0.95,task,,mae,1.0383470058441162
mosi,66,0.7,fixed0.95,task,,predicted_sign_count,2.0
mosi,66,0.7,fixed0.95,task,,prediction_std,0.9978073835372925
mosi,66,0.7,fixed0.95,task,,weighted_f1,0.7461217501785407
mosi,66,0.7,fixed0.9,current_observed_write_fit,audio,err_after,0.031083002272407265
mosi,66,0.7,fixed0.9,current_observed_write_fit,text,err_after,0.07907998778720962
mosi,66,0.7,fixed0.9,current_observed_write_fit,visual,err_after,0.047589544773649545
mosi,66,0.7,fixed0.9,retention,audio,err_decay,0.11771450725445802
mosi,66,0.7,fixed0.9,retention,text,err_decay,0.150068151707595
mosi,66,0.7,fixed0.9,retention,visual,err_decay,0.17356365156289635
mosi,66,0.7,fixed0.9,task,,accuracy,0.7515243902439024
mosi,66,0.7,fixed0.9,task,,correlation,0.5820454218719495
mosi,66,0.7,fixed0.9,task,,macro_f1,0.7442005669653002
mosi,66,0.7,fixed0.9,task,,mae,1.0384172201156616
mosi,66,0.7,fixed0.9,task,,predicted_sign_count,2.0
mosi,66,0.7,fixed0.9,task,,prediction_std,0.9976212382316589
mosi,66,0.7,fixed0.9,task,,weighted_f1,0.7509305667348266
mosi,66,0.7,fixed0.8,current_observed_write_fit,audio,err_after,0.062154181199785705
mosi,66,0.7,fixed0.8,current_observed_write_fit,text,err_after,0.15332768470015204
mosi,66,0.7,fixed0.8,current_observed_write_fit,visual,err_after,0.09259692032648947
mosi,66,0.7,fixed0.8,retention,audio,err_decay,0.1335050031100271
mosi,66,0.7,fixed0.8,retention,text,err_decay,0.20955274178958821
mosi,66,0.7,fixed0.8,retention,visual,err_decay,0.1928468844131809
mosi,66,0.7,fixed0.8,task,,accuracy,0.7515243902439024
mosi,66,0.7,fixed0.8,task,,correlation,0.5815362425787606
mosi,66,0.7,fixed0.8,task,,macro_f1,0.7442005669653002
mosi,66,0.7,fixed0.8,task,,mae,1.0388514995574951
mosi,66,0.7,fixed0.8,task,,predicted_sign_count,2.0
mosi,66,0.7,fixed0.8,task,,prediction_std,0.9972198605537415
mosi,66,0.7,fixed0.8,task,,weighted_f1,0.7509305667348266
mosi,66,all,reference,current_observed_write_fit,audio,err_after,0.0006057565583503107
mosi,66,all,reference,current_observed_write_fit,text,err_after,0.001785072074557476
mosi,66,all,reference,current_observed_write_fit,visual,err_after,0.0010626952421793766
mosi,66,all,reference,task,,accuracy,0.7987804878048781
mosi,66,all,reference,task,,correlation,0.6829848966521653
mosi,66,all,reference,task,,macro_f1,0.7919316225725354
mosi,66,all,reference,task,,mae,0.9041166305541992
mosi,66,all,reference,task,,predicted_sign_count,2.0
mosi,66,all,reference,task,,prediction_std,1.1433809638023376
mosi,66,all,reference,task,,weighted_f1,0.7977867155795261
mosi,66,all,fixed0.95,current_observed_write_fit,audio,err_after,0.012376544781900613
mosi,66,all,fixed0.95,current_observed_write_fit,text,err_after,0.041540514514041234
mosi,66,all,fixed0.95,current_observed_write_fit,visual,err_after,0.020885137629605748
mosi,66,all,fixed0.95,task,,accuracy,0.7987804878048781
mosi,66,all,fixed0.95,task,,correlation,0.683199942848849
mosi,66,all,fixed0.95,task,,macro_f1,0.7918216287750854
mosi,66,all,fixed0.95,task,,mae,0.9038942575454711
mosi,66,all,fixed0.95,task,,predicted_sign_count,2.0
mosi,66,all,fixed0.95,task,,prediction_std,1.143480944633484
mosi,66,all,fixed0.95,task,,weighted_f1,0.7977268592181948
mosi,66,all,fixed0.9,current_observed_write_fit,audio,err_after,0.024083078213610914
mosi,66,all,fixed0.9,current_observed_write_fit,text,err_after,0.08013138815424617
mosi,66,all,fixed0.9,current_observed_write_fit,visual,err_after,0.040348470204873865
mosi,66,all,fixed0.9,task,,accuracy,0.8003048780487805
mosi,66,all,fixed0.9,task,,correlation,0.6833785198497427
mosi,66,all,fixed0.9,task,,macro_f1,0.7934656640389081
mosi,66,all,fixed0.9,task,,mae,0.9037060976028443
mosi,66,all,fixed0.9,task,,predicted_sign_count,2.0
mosi,66,all,fixed0.9,task,,prediction_std,1.1435528159141541
mosi,66,all,fixed0.9,task,,weighted_f1,0.7992946924562014
mosi,66,all,fixed0.8,current_observed_write_fit,audio,err_after,0.04768348477545678
mosi,66,all,fixed0.8,current_observed_write_fit,text,err_after,0.15468869260625134
mosi,66,all,fixed0.8,current_observed_write_fit,visual,err_after,0.07843628456304996
mosi,66,all,fixed0.8,task,,accuracy,0.8015243902439024
mosi,66,all,fixed0.8,task,,correlation,0.6836202593314118
mosi,66,all,fixed0.8,task,,macro_f1,0.7947475057674148
mosi,66,all,fixed0.8,task,,mae,0.9034051299095154
mosi,66,all,fixed0.8,task,,predicted_sign_count,2.0
mosi,66,all,fixed0.8,task,,prediction_std,1.143641746044159
mosi,66,all,fixed0.8,task,,weighted_f1,0.8005342143737604
mosi,67,0,reference,current_observed_write_fit,audio,err_after,0.000570303877235617
mosi,67,0,reference,current_observed_write_fit,text,err_after,0.0018883073849135115
mosi,67,0,reference,current_observed_write_fit,visual,err_after,0.0009896512375611559
mosi,67,0,reference,task,,accuracy,0.8780487804878049
mosi,67,0,reference,task,,correlation,0.8049404799895375
mosi,67,0,reference,task,,macro_f1,0.8746512783276645
mosi,67,0,reference,task,,mae,0.7474843859672546
mosi,67,0,reference,task,,predicted_sign_count,2.0
mosi,67,0,reference,task,,prediction_std,1.5032963752746582
mosi,67,0,reference,task,,weighted_f1,0.8778600303677971
mosi,67,0,fixed0.95,current_observed_write_fit,audio,err_after,0.008074569561639726
mosi,67,0,fixed0.95,current_observed_write_fit,text,err_after,0.043032239837882194
mosi,67,0,fixed0.95,current_observed_write_fit,visual,err_after,0.016999191159618177
mosi,67,0,fixed0.95,task,,accuracy,0.8780487804878049
mosi,67,0,fixed0.95,task,,correlation,0.8052567291843656
mosi,67,0,fixed0.95,task,,macro_f1,0.8746512783276645
mosi,67,0,fixed0.95,task,,mae,0.746933102607727
mosi,67,0,fixed0.95,task,,predicted_sign_count,2.0
mosi,67,0,fixed0.95,task,,prediction_std,1.504626750946045
mosi,67,0,fixed0.95,task,,weighted_f1,0.8778600303677971
mosi,67,0,fixed0.9,current_observed_write_fit,audio,err_after,0.015756128755762613
mosi,67,0,fixed0.9,current_observed_write_fit,text,err_after,0.08297284365078073
mosi,67,0,fixed0.9,current_observed_write_fit,visual,err_after,0.03286035879681928
mosi,67,0,fixed0.9,task,,accuracy,0.8765243902439024
mosi,67,0,fixed0.9,task,,correlation,0.8055683749521383
mosi,67,0,fixed0.9,task,,macro_f1,0.873018604150984
mosi,67,0,fixed0.9,task,,mae,0.7464258074760437
mosi,67,0,fixed0.9,task,,predicted_sign_count,2.0
mosi,67,0,fixed0.9,task,,prediction_std,1.50589120388031
mosi,67,0,fixed0.9,task,,weighted_f1,0.8762992480177516
mosi,67,0,fixed0.8,current_observed_write_fit,audio,err_after,0.031394286602688004
mosi,67,0,fixed0.8,current_observed_write_fit,text,err_after,0.16029281309706025
mosi,67,0,fixed0.8,current_observed_write_fit,visual,err_after,0.0640401987318369
mosi,67,0,fixed0.8,task,,accuracy,0.8765243902439024
mosi,67,0,fixed0.8,task,,correlation,0.8061738872761143
mosi,67,0,fixed0.8,task,,macro_f1,0.873018604150984
mosi,67,0,fixed0.8,task,,mae,0.7456017732620239
mosi,67,0,fixed0.8,task,,predicted_sign_count,2.0
mosi,67,0,fixed0.8,task,,prediction_std,1.5082368850708008
mosi,67,0,fixed0.8,task,,weighted_f1,0.8762992480177516
mosi,67,0.1,reference,current_observed_write_fit,audio,err_after,0.0005651032757774042
mosi,67,0.1,reference,current_observed_write_fit,text,err_after,0.0018722367732370735
mosi,67,0.1,reference,current_observed_write_fit,visual,err_after,0.0009857944069539503
mosi,67,0.1,reference,retention,audio,err_decay,0.039641301719737905
mosi,67,0.1,reference,retention,text,err_decay,0.027941108657641038
mosi,67,0.1,reference,retention,visual,err_decay,0.03465549320389982
mosi,67,0.1,reference,task,,accuracy,0.8582317073170732
mosi,67,0.1,reference,task,,correlation,0.7672514042919455
mosi,67,0.1,reference,task,,macro_f1,0.8540530842194658
mosi,67,0.1,reference,task,,mae,0.7981219291687012
mosi,67,0.1,reference,task,,predicted_sign_count,2.0
mosi,67,0.1,reference,task,,prediction_std,1.4169827699661255
mosi,67,0.1,reference,task,,weighted_f1,0.8578929000388889
mosi,67,0.1,fixed0.95,current_observed_write_fit,audio,err_after,0.0088623247722904
mosi,67,0.1,fixed0.95,current_observed_write_fit,text,err_after,0.04315556476502182
mosi,67,0.1,fixed0.95,current_observed_write_fit,visual,err_after,0.017827081822199203
mosi,67,0.1,fixed0.95,retention,audio,err_decay,0.04209437617100775
mosi,67,0.1,fixed0.95,retention,text,err_decay,0.05499046277659743
mosi,67,0.1,fixed0.95,retention,visual,err_decay,0.044924823467226815
mosi,67,0.1,fixed0.95,task,,accuracy,0.8597560975609756
mosi,67,0.1,fixed0.95,task,,correlation,0.7676731403110878
mosi,67,0.1,fixed0.95,task,,macro_f1,0.855545343137255
mosi,67,0.1,fixed0.95,task,,mae,0.7973878383636475
mosi,67,0.1,fixed0.95,task,,predicted_sign_count,2.0
mosi,67,0.1,fixed0.95,task,,prediction_std,1.4181132316589355
mosi,67,0.1,fixed0.95,task,,weighted_f1,0.8593801373445722
mosi,67,0.1,fixed0.9,current_observed_write_fit,audio,err_after,0.017263167959469954
mosi,67,0.1,fixed0.9,current_observed_write_fit,text,err_after,0.08323952332967026
mosi,67,0.1,fixed0.9,current_observed_write_fit,visual,err_after,0.03438465094492356
mosi,67,0.1,fixed0.9,retention,audio,err_decay,0.04608695707283914
mosi,67,0.1,fixed0.9,retention,text,err_decay,0.08542798924516293
mosi,67,0.1,fixed0.9,retention,visual,err_decay,0.05840306509344373
mosi,67,0.1,fixed0.9,task,,accuracy,0.8567073170731707
mosi,67,0.1,fixed0.9,task,,correlation,0.7680735381072566
mosi,67,0.1,fixed0.9,task,,macro_f1,0.8524050245098039
mosi,67,0.1,fixed0.9,task,,mae,0.7967513203620911
mosi,67,0.1,fixed0.9,task,,predicted_sign_count,2.0
mosi,67,0.1,fixed0.9,task,,prediction_std,1.4191869497299194
mosi,67,0.1,fixed0.9,task,,weighted_f1,0.8563231838085844
mosi,67,0.1,fixed0.8,current_observed_write_fit,audio,err_after,0.03427796046885113
mosi,67,0.1,fixed0.8,current_observed_write_fit,text,err_after,0.160847953714994
mosi,67,0.1,fixed0.8,current_observed_write_fit,visual,err_after,0.06669948112740308
mosi,67,0.1,fixed0.8,retention,audio,err_decay,0.0569182514113241
mosi,67,0.1,fixed0.8,retention,text,err_decay,0.1482308925588386
mosi,67,0.1,fixed0.8,retention,visual,err_decay,0.08756448533313232
mosi,67,0.1,fixed0.8,task,,accuracy,0.8582317073170732
mosi,67,0.1,fixed0.8,task,,correlation,0.7687969314455869
mosi,67,0.1,fixed0.8,task,,macro_f1,0.8540530842194658
mosi,67,0.1,fixed0.8,task,,mae,0.7957836389541626
mosi,67,0.1,fixed0.8,task,,predicted_sign_count,2.0
mosi,67,0.1,fixed0.8,task,,prediction_std,1.4211798906326294
mosi,67,0.1,fixed0.8,task,,weighted_f1,0.8578929000388889
mosi,67,0.3,reference,current_observed_write_fit,audio,err_after,0.0005748578197308536
mosi,67,0.3,reference,current_observed_write_fit,text,err_after,0.0018726956184957142
mosi,67,0.3,reference,current_observed_write_fit,visual,err_after,0.0010012631248250783
mosi,67,0.3,reference,retention,audio,err_decay,0.062410542665871774
mosi,67,0.3,reference,retention,text,err_decay,0.04133585232596558
mosi,67,0.3,reference,retention,visual,err_decay,0.06720585787437175
mosi,67,0.3,reference,task,,accuracy,0.7957317073170732
mosi,67,0.3,reference,task,,correlation,0.6937563572895368
mosi,67,0.3,reference,task,,macro_f1,0.7879071562997635
mosi,67,0.3,reference,task,,mae,0.9152653813362122
mosi,67,0.3,reference,task,,predicted_sign_count,2.0
mosi,67,0.3,reference,task,,prediction_std,1.2687976360321045
mosi,67,0.3,reference,task,,weighted_f1,0.7942413166471095
mosi,67,0.3,fixed0.95,current_observed_write_fit,audio,err_after,0.010249497606713688
mosi,67,0.3,fixed0.95,current_observed_write_fit,text,err_after,0.043980897030804746
mosi,67,0.3,fixed0.95,current_observed_write_fit,visual,err_after,0.01976563940136872
mosi,67,0.3,fixed0.95,retention,audio,err_decay,0.06537580323291625
mosi,67,0.3,fixed0.95,retention,text,err_decay,0.07601950546153463
mosi,67,0.3,fixed0.95,retention,visual,err_decay,0.07468140143239256
mosi,67,0.3,fixed0.95,task,,accuracy,0.7957317073170732
mosi,67,0.3,fixed0.95,task,,correlation,0.6942879862455035
mosi,67,0.3,fixed0.95,task,,macro_f1,0.7879071562997635
mosi,67,0.3,fixed0.95,task,,mae,0.9146947264671326
mosi,67,0.3,fixed0.95,task,,predicted_sign_count,2.0
mosi,67,0.3,fixed0.95,task,,prediction_std,1.2690656185150146
mosi,67,0.3,fixed0.95,task,,weighted_f1,0.7942413166471095
mosi,67,0.3,fixed0.9,current_observed_write_fit,audio,err_after,0.019972779253943092
mosi,67,0.3,fixed0.9,current_observed_write_fit,text,err_after,0.08489271149977368
mosi,67,0.3,fixed0.9,current_observed_write_fit,visual,err_after,0.03811853148372355
mosi,67,0.3,fixed0.9,retention,audio,err_decay,0.06975145670932104
mosi,67,0.3,fixed0.9,retention,text,err_decay,0.1133947798791222
mosi,67,0.3,fixed0.9,retention,visual,err_decay,0.08531344691965125
mosi,67,0.3,fixed0.9,task,,accuracy,0.7942073170731707
mosi,67,0.3,fixed0.9,task,,correlation,0.6948104498828802
mosi,67,0.3,fixed0.9,task,,macro_f1,0.7864536990820115
mosi,67,0.3,fixed0.9,task,,mae,0.9141643047332764
mosi,67,0.3,fixed0.9,task,,predicted_sign_count,2.0
mosi,67,0.3,fixed0.9,task,,prediction_std,1.2693090438842773
mosi,67,0.3,fixed0.9,task,,weighted_f1,0.7927806513627974
mosi,67,0.3,fixed0.8,current_observed_write_fit,audio,err_after,0.03972281454637245
mosi,67,0.3,fixed0.8,current_observed_write_fit,text,err_after,0.16406426513485278
mosi,67,0.3,fixed0.8,current_observed_write_fit,visual,err_after,0.07382277195997386
mosi,67,0.3,fixed0.8,retention,audio,err_decay,0.08108186707930996
mosi,67,0.3,fixed0.8,retention,text,err_decay,0.1878789378127131
mosi,67,0.3,fixed0.8,retention,visual,err_decay,0.10986566295502187
mosi,67,0.3,fixed0.8,task,,accuracy,0.7987804878048781
mosi,67,0.3,fixed0.8,task,,correlation,0.6958118262264507
mosi,67,0.3,fixed0.8,task,,macro_f1,0.7910727211311104
mosi,67,0.3,fixed0.8,task,,mae,0.9131789207458496
mosi,67,0.3,fixed0.8,task,,predicted_sign_count,2.0
mosi,67,0.3,fixed0.8,task,,prediction_std,1.2697635889053345
mosi,67,0.3,fixed0.8,task,,weighted_f1,0.7973123417717793
mosi,67,0.5,reference,current_observed_write_fit,audio,err_after,0.0005860851209580126
mosi,67,0.5,reference,current_observed_write_fit,text,err_after,0.0018391596792288296
mosi,67,0.5,reference,current_observed_write_fit,visual,err_after,0.0009824877819937683
mosi,67,0.5,reference,retention,audio,err_decay,0.080910551825017
mosi,67,0.5,reference,retention,text,err_decay,0.0617123496794731
mosi,67,0.5,reference,retention,visual,err_decay,0.09435154334476865
mosi,67,0.5,reference,task,,accuracy,0.7637195121951219
mosi,67,0.5,reference,task,,correlation,0.5945981769830165
mosi,67,0.5,reference,task,,macro_f1,0.7556797020484172
mosi,67,0.5,reference,task,,mae,1.028882622718811
mosi,67,0.5,reference,task,,predicted_sign_count,2.0
mosi,67,0.5,reference,task,,prediction_std,1.1093002557754517
mosi,67,0.5,reference,task,,weighted_f1,0.7625709678884498
mosi,67,0.5,fixed0.95,current_observed_write_fit,audio,err_after,0.012235167171660814
mosi,67,0.5,fixed0.95,current_observed_write_fit,text,err_after,0.044495279526549227
mosi,67,0.5,fixed0.95,current_observed_write_fit,visual,err_after,0.02159479579902443
mosi,67,0.5,fixed0.95,retention,audio,err_decay,0.08536348305165818
mosi,67,0.5,fixed0.95,retention,text,err_decay,0.09718305638398925
mosi,67,0.5,fixed0.95,retention,visual,err_decay,0.10306997918969694
mosi,67,0.5,fixed0.95,task,,accuracy,0.7652439024390244
mosi,67,0.5,fixed0.95,task,,correlation,0.5955676257345361
mosi,67,0.5,fixed0.95,task,,macro_f1,0.7571164794583782
mosi,67,0.5,fixed0.95,task,,mae,1.0277117490768433
mosi,67,0.5,fixed0.95,task,,predicted_sign_count,2.0
mosi,67,0.5,fixed0.95,task,,prediction_std,1.1093320846557617
mosi,67,0.5,fixed0.95,task,,weighted_f1,0.7640247889919275
mosi,67,0.5,fixed0.9,current_observed_write_fit,audio,err_after,0.023896361251375474
mosi,67,0.5,fixed0.9,current_observed_write_fit,text,err_after,0.08603273659013866
mosi,67,0.5,fixed0.9,current_observed_write_fit,visual,err_after,0.041741182167488906
mosi,67,0.5,fixed0.9,retention,audio,err_decay,0.0914801145759141
mosi,67,0.5,fixed0.9,retention,text,err_decay,0.1356969089762048
mosi,67,0.5,fixed0.9,retention,visual,err_decay,0.11521217254186975
mosi,67,0.5,fixed0.9,task,,accuracy,0.7621951219512195
mosi,67,0.5,fixed0.9,task,,correlation,0.5965063005079367
mosi,67,0.5,fixed0.9,task,,macro_f1,0.7542433935621451
mosi,67,0.5,fixed0.9,task,,mae,1.0265576839447021
mosi,67,0.5,fixed0.9,task,,predicted_sign_count,2.0
mosi,67,0.5,fixed0.9,task,,prediction_std,1.1093976497650146
mosi,67,0.5,fixed0.9,task,,weighted_f1,0.761116921491684
mosi,67,0.5,fixed0.8,current_observed_write_fit,audio,err_after,0.04771061899169346
mosi,67,0.5,fixed0.8,current_observed_write_fit,text,err_after,0.16663634154966542
mosi,67,0.5,fixed0.8,current_observed_write_fit,visual,err_after,0.0811080459675223
mosi,67,0.5,fixed0.8,retention,audio,err_decay,0.10691079084678798
mosi,67,0.5,fixed0.8,retention,text,err_decay,0.21306855412640413
mosi,67,0.5,fixed0.8,retention,visual,err_decay,0.14315083456153038
mosi,67,0.5,fixed0.8,task,,accuracy,0.760670731707317
mosi,67,0.5,fixed0.8,task,,correlation,0.5982727016396159
mosi,67,0.5,fixed0.8,task,,macro_f1,0.7522414270077822
mosi,67,0.5,fixed0.8,task,,mae,1.0244022607803345
mosi,67,0.5,fixed0.8,task,,predicted_sign_count,2.0
mosi,67,0.5,fixed0.8,task,,prediction_std,1.1096351146697998
mosi,67,0.5,fixed0.8,task,,weighted_f1,0.7593471218784644
mosi,67,0.7,reference,current_observed_write_fit,audio,err_after,0.0005955553189797598
mosi,67,0.7,reference,current_observed_write_fit,text,err_after,0.0017776374543575293
mosi,67,0.7,reference,current_observed_write_fit,visual,err_after,0.0009471273099317412
mosi,67,0.7,reference,retention,audio,err_decay,0.11414634530306378
mosi,67,0.7,reference,retention,text,err_decay,0.1023432143504421
mosi,67,0.7,reference,retention,visual,err_decay,0.1287824043969843
mosi,67,0.7,reference,task,,accuracy,0.75
mosi,67,0.7,reference,task,,correlation,0.5928326090760946
mosi,67,0.7,reference,task,,macro_f1,0.7401051329622759
mosi,67,0.7,reference,task,,mae,1.0277200937271118
mosi,67,0.7,reference,task,,predicted_sign_count,2.0
mosi,67,0.7,reference,task,,prediction_std,1.006433129310608
mosi,67,0.7,reference,task,,weighted_f1,0.7479901051329622
mosi,67,0.7,fixed0.95,current_observed_write_fit,audio,err_after,0.013807371176748037
mosi,67,0.7,fixed0.95,current_observed_write_fit,text,err_after,0.04408219924906903
mosi,67,0.7,fixed0.95,current_observed_write_fit,visual,err_after,0.022677964043613615
mosi,67,0.7,fixed0.95,retention,audio,err_decay,0.11700526320158104
mosi,67,0.7,fixed0.95,retention,text,err_decay,0.13384585858571033
mosi,67,0.7,fixed0.95,retention,visual,err_decay,0.135419243068763
mosi,67,0.7,fixed0.95,task,,accuracy,0.7515243902439024
mosi,67,0.7,fixed0.95,task,,correlation,0.5939559955471484
mosi,67,0.7,fixed0.95,task,,macro_f1,0.7412040902765171
mosi,67,0.7,fixed0.95,task,,mae,1.0268059968948364
mosi,67,0.7,fixed0.95,task,,predicted_sign_count,2.0
mosi,67,0.7,fixed0.95,task,,prediction_std,1.0056349039077759
mosi,67,0.7,fixed0.95,task,,weighted_f1,0.7492397436862369
mosi,67,0.7,fixed0.9,current_observed_write_fit,audio,err_after,0.027129374731973768
mosi,67,0.7,fixed0.9,current_observed_write_fit,text,err_after,0.08529869888456154
mosi,67,0.7,fixed0.9,current_observed_write_fit,visual,err_after,0.04395077070227106
mosi,67,0.7,fixed0.9,retention,audio,err_decay,0.12180952656133803
mosi,67,0.7,fixed0.9,retention,text,err_decay,0.16813574724582334
mosi,67,0.7,fixed0.9,retention,visual,err_decay,0.14550382229157122
mosi,67,0.7,fixed0.9,task,,accuracy,0.7515243902439024
mosi,67,0.7,fixed0.9,task,,correlation,0.5950500672888552
mosi,67,0.7,fixed0.9,task,,macro_f1,0.7412040902765171
mosi,67,0.7,fixed0.9,task,,mae,1.0258952379226685
mosi,67,0.7,fixed0.9,task,,predicted_sign_count,2.0
mosi,67,0.7,fixed0.9,task,,prediction_std,1.0048366785049438
mosi,67,0.7,fixed0.9,task,,weighted_f1,0.7492397436862369
mosi,67,0.7,fixed0.8,current_observed_write_fit,audio,err_after,0.054839250876629914
mosi,67,0.7,fixed0.8,current_observed_write_fit,text,err_after,0.16541180643421746
mosi,67,0.7,fixed0.8,current_observed_write_fit,visual,err_after,0.085871527427645
mosi,67,0.7,fixed0.8,retention,audio,err_decay,0.13585967718696046
